TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TYPE,AMOUNT,BUSINESS_DATE,MEMO,CREATED_AT
TXN_00043073,ACCT_00003161,CREDIT,9561.22,2026-06-23,Majority dark mother sound.,2026-09-20T15:49:41.697108
TXN_00043074,ACCT_00006297,DEBIT,9759.03,2026-08-19,After gas hospital character must.,2026-09-20T15:49:41.697141
TXN_00043075,ACCT_00005256,CREDIT,6673.19,2026-07-29,Trip single civil.,2026-09-20T15:49:41.697180
TXN_00043076,ACCT_00001323,CREDIT,3701.37,2026-06-25,Send factor full crime.,2026-09-20T15:49:41.697214
TXN_00043077,ACCT_00001482,CREDIT,3065.21,2026-06-30,People cause begin off.,2026-09-20T15:49:41.697244
TXN_00043078,ACCT_00002278,DEBIT,4186.88,2026-08-14,Write feel future treat smile term tell right.,2026-09-20T15:49:41.697280
TXN_00043079,ACCT_00002126,DEBIT,2851.27,2026-07-19,Along seat prepare happen.,2026-09-20T15:49:41.697316
TXN_00043080,ACCT_00002791,DEBIT,35.86,2026-09-19,Likely group once that line thus expert.,2026-09-20T15:49:41.697350
TXN_00043081,ACCT_00003500,DEBIT,2412.79,2026-08-19,Star understand indeed compare still.,2026-09-20T15:49:41.697383
TXN_00043082,ACCT_00005168,DEBIT,2908.62,2026-09-17,New impact suddenly prepare.,2026-09-20T15:49:41.697418
TXN_00043083,ACCT_00006206,DEBIT,8193.62,2026-09-08,Necessary sea leave phone.,2026-09-20T15:49:41.697451
TXN_00043084,ACCT_00002831,CREDIT,3044.59,2026-08-15,Speech manager three cut must make chance.,2026-09-20T15:49:41.697487
TXN_00043085,ACCT_00004945,DEBIT,2087.29,2026-06-25,Letter moment be part.,2026-09-20T15:49:41.697535
TXN_00043086,ACCT_00004775,CREDIT,5427.34,2026-09-06,I within yourself blue spend.,2026-09-20T15:49:41.697568
TXN_00043087,ACCT_00004289,DEBIT,6277.98,2026-08-25,Grow as local baby style.,2026-09-20T15:49:41.697600
TXN_00043088,ACCT_00000963,DEBIT,4849.62,2026-08-16,Society for quite claim along.,2026-09-20T15:49:41.697631
TXN_00043089,ACCT_00004828,DEBIT,2445.58,2026-07-05,Professor war fund father near animal along.,2026-09-20T15:49:41.697662
TXN_00043090,ACCT_00005402,DEBIT,3750.11,2026-07-06,For detail mouth year most bit.,2026-09-20T15:49:41.697693
TXN_00043091,ACCT_00002253,DEBIT,6040.74,2026-07-10,Eye deal production debate term direction.,2026-09-20T15:49:41.697723
TXN_00043092,ACCT_00006737,CREDIT,2144.08,2026-07-21,Main traditional forward enough.,2026-09-20T15:49:41.697753
TXN_00043093,ACCT_00002820,DEBIT,9058.87,2026-07-28,However relate home police American miss everything dog.,2026-09-20T15:49:41.697783
TXN_00043094,ACCT_00002111,DEBIT,1844.83,2026-08-17,Become get understand three throw land technology draw.,2026-09-20T15:49:41.697813
TXN_00043095,ACCT_00006437,DEBIT,5947.12,2026-07-20,Reason we some.,2026-09-20T15:49:41.697843
TXN_00043096,ACCT_00002735,DEBIT,2879.48,2026-08-23,Away statement arrive score cut become.,2026-09-20T15:49:41.697873
TXN_00043097,ACCT_00004609,CREDIT,2349.98,2026-09-06,Church guess personal use religious let.,2026-09-20T15:49:41.697903
TXN_00043098,ACCT_00002727,DEBIT,1056.03,2026-07-16,Body certainly address.,2026-09-20T15:49:41.697933
TXN_00043099,ACCT_00005750,DEBIT,2635.69,2026-07-07,Fast without condition report call.,2026-09-20T15:49:41.697963
TXN_00043100,ACCT_00006241,CREDIT,8777.75,2026-07-06,Phone near surface enter.,2026-09-20T15:49:41.697993
TXN_00043101,ACCT_00006632,CREDIT,3098.23,2026-08-22,Give store because prepare film alone prevent protect.,2026-09-20T15:49:41.698023
TXN_00043102,ACCT_00003831,CREDIT,5525.74,2026-07-13,Short assume when in into.,2026-09-20T15:49:41.698054
TXN_00043103,ACCT_00005793,CREDIT,9044.56,2026-08-08,Debate yes measure happy hear.,2026-09-20T15:49:41.698094
TXN_00043104,ACCT_00001014,CREDIT,9949.75,2026-08-26,Behavior stock beautiful charge theory five.,2026-09-20T15:49:41.698125
TXN_00043105,ACCT_00001636,DEBIT,1398.51,2026-07-30,Enjoy lot financial yard.,2026-09-20T15:49:41.698155
TXN_00043106,ACCT_00004730,CREDIT,8022.84,2026-08-24,Today month kitchen prove stuff.,2026-09-20T15:49:41.698185
TXN_00043107,ACCT_00003540,DEBIT,7296.13,2026-07-30,Reach sign card system guy as sit.,2026-09-20T15:49:41.698220
TXN_00043108,ACCT_00006794,DEBIT,5925.34,2026-06-25,Event minute several area above successful what.,2026-09-20T15:49:41.698251
TXN_00043109,ACCT_00000214,DEBIT,9526.92,2026-06-23,Arm several scene establish.,2026-09-20T15:49:41.698281
TXN_00043110,ACCT_00001385,DEBIT,5927.16,2026-09-04,Summer hotel now reality someone themselves just.,2026-09-20T15:49:41.698312
TXN_00043111,ACCT_00001502,CREDIT,2055.33,2026-07-31,Since method leader thank.,2026-09-20T15:49:41.698342
TXN_00043112,ACCT_00004326,CREDIT,28.3,2026-08-27,Over seem recent right see fear.,2026-09-20T15:49:41.698372
TXN_00043113,ACCT_00004680,DEBIT,1353.48,2026-07-15,Prepare produce technology order toward.,2026-09-20T15:49:41.698402
TXN_00043114,ACCT_00003817,DEBIT,3970.06,2026-06-26,Whole teach push concern future.,2026-09-20T15:49:41.698432
TXN_00043115,ACCT_00004780,DEBIT,6197.52,2026-08-29,Treatment include know return shake.,2026-09-20T15:49:41.698462
TXN_00043116,ACCT_00003125,DEBIT,1927.86,2026-07-11,Contain building blood PM hour quickly increase.,2026-09-20T15:49:41.698492
TXN_00043117,ACCT_00001788,CREDIT,104.29,2026-08-31,Before writer beyond tax.,2026-09-20T15:49:41.698523
TXN_00043118,ACCT_00002116,DEBIT,5409.36,2026-08-18,Cost remain ever campaign.,2026-09-20T15:49:41.698556
TXN_00043119,ACCT_00003181,DEBIT,5418.51,2026-06-27,Writer safe executive or brother lay religious.,2026-09-20T15:49:41.698586
TXN_00043120,ACCT_00001223,DEBIT,24.82,2026-07-31,Choice next pay fly first ready capital.,2026-09-20T15:49:41.698618
TXN_00043121,ACCT_00005449,DEBIT,2807.72,2026-07-18,Truth coach exactly last civil perform later.,2026-09-20T15:49:41.698649
TXN_00043122,ACCT_00003238,DEBIT,2182.57,2026-08-05,Business material care away speak his kitchen.,2026-09-20T15:49:41.698679
TXN_00043123,ACCT_00000984,CREDIT,8418.84,2026-08-06,Investment yard name interest.,2026-09-20T15:49:41.698710
TXN_00043124,ACCT_00002888,DEBIT,3863.21,2026-09-02,Available personal truth catch right character challenge.,2026-09-20T15:49:41.698741
TXN_00043125,ACCT_00001213,CREDIT,6657.51,2026-09-06,Government arrive note clearly process.,2026-09-20T15:49:41.698771
TXN_00043126,ACCT_00001512,CREDIT,5100.84,2026-08-04,Find leader early international top room.,2026-09-20T15:49:41.698809
TXN_00043127,ACCT_00006823,CREDIT,4642.34,2026-09-07,Really open likely quality.,2026-09-20T15:49:41.698846
TXN_00043128,ACCT_00005608,DEBIT,8920.4,2026-07-21,About man store.,2026-09-20T15:49:41.698885
TXN_00043129,ACCT_00004999,CREDIT,3845.28,2026-07-19,Pass recent forward gas little.,2026-09-20T15:49:41.698923
TXN_00043130,ACCT_00000587,CREDIT,3545.55,2026-08-13,Truth indicate wait act nearly form.,2026-09-20T15:49:41.698956
TXN_00043131,ACCT_00003747,DEBIT,5857.06,2026-08-29,Use listen two.,2026-09-20T15:49:41.698986
TXN_00043132,ACCT_00005361,DEBIT,152.95,2026-07-17,Mean floor movement main strong.,2026-09-20T15:49:41.699016
TXN_00043133,ACCT_00001538,CREDIT,5771.13,2026-09-20,Just with expert bit.,2026-09-20T15:49:41.699049
TXN_00043134,ACCT_00002923,CREDIT,4917.09,2026-07-23,Upon drop large explain.,2026-09-20T15:49:41.699078
TXN_00043135,ACCT_00000810,CREDIT,1086.09,2026-07-02,Mr visit your wife instead talk.,2026-09-20T15:49:41.699108
TXN_00043136,ACCT_00001766,CREDIT,7585.4,2026-08-31,Various myself knowledge television.,2026-09-20T15:49:41.699138
TXN_00043137,ACCT_00000526,DEBIT,9316.2,2026-08-03,Painting evening and happy word.,2026-09-20T15:49:41.699169
TXN_00043138,ACCT_00005878,CREDIT,3206.97,2026-08-20,Upon son sell data whatever traditional.,2026-09-20T15:49:41.699199
TXN_00043139,ACCT_00005004,CREDIT,8652.92,2026-07-28,Cause choice strategy know nation question enter.,2026-09-20T15:49:41.699229
TXN_00043140,ACCT_00005466,CREDIT,4039.37,2026-08-21,Put family or sign.,2026-09-20T15:49:41.699259
TXN_00043141,ACCT_00002137,CREDIT,4956.7,2026-08-31,Dinner thing never note appear ahead understand.,2026-09-20T15:49:41.699290
TXN_00043142,ACCT_00001712,DEBIT,8369.81,2026-06-30,Hear different only issue maybe.,2026-09-20T15:49:41.699320
TXN_00043143,ACCT_00005706,DEBIT,2028.19,2026-08-19,Firm cell determine beyond indicate business doctor by.,2026-09-20T15:49:41.699351
TXN_00043144,ACCT_00002691,CREDIT,1793.18,2026-08-09,Lay meet truth evening maybe recently.,2026-09-20T15:49:41.699381
TXN_00043145,ACCT_00005998,DEBIT,3472.86,2026-07-20,Indicate movement live education size nothing.,2026-09-20T15:49:41.699412
TXN_00043146,ACCT_00004179,CREDIT,3432.66,2026-09-07,His hit per everybody lead religious.,2026-09-20T15:49:41.699442
TXN_00043147,ACCT_00000405,CREDIT,5648.71,2026-06-29,Father ago bit include feel apply.,2026-09-20T15:49:41.699472
TXN_00043148,ACCT_00000096,DEBIT,8921.46,2026-08-22,Represent bank daughter.,2026-09-20T15:49:41.699502
TXN_00043149,ACCT_00000650,CREDIT,9574.73,2026-07-11,Almost sister party number since cup threat.,2026-09-20T15:49:41.699533
TXN_00043150,ACCT_00002354,DEBIT,5271.68,2026-09-04,Anything break exist family politics.,2026-09-20T15:49:41.699565
TXN_00043151,ACCT_00002174,CREDIT,6155.98,2026-08-17,Put performance dog development candidate.,2026-09-20T15:49:41.699597
TXN_00043152,ACCT_00004387,CREDIT,5777.42,2026-09-17,Or as political.,2026-09-20T15:49:41.699629
TXN_00043153,ACCT_00001548,DEBIT,1956.39,2026-08-08,Front onto skill catch start item onto.,2026-09-20T15:49:41.699661
TXN_00043154,ACCT_00001512,DEBIT,5215.66,2026-06-28,Arm lead town Mrs.,2026-09-20T15:49:41.699694
TXN_00043155,ACCT_00002521,DEBIT,1149.75,2026-06-24,Order stage right kitchen science share.,2026-09-20T15:49:41.699726
TXN_00043156,ACCT_00003675,CREDIT,4834.99,2026-08-29,Second less hit charge his.,2026-09-20T15:49:41.699759
TXN_00043157,ACCT_00004815,DEBIT,7964.21,2026-08-28,Science why strategy plant new simple.,2026-09-20T15:49:41.699791
TXN_00043158,ACCT_00005685,DEBIT,8232.74,2026-07-12,She tend catch owner how.,2026-09-20T15:49:41.699823
TXN_00043159,ACCT_00003754,DEBIT,6757.78,2026-08-15,Pull add catch benefit.,2026-09-20T15:49:41.699855
TXN_00043160,ACCT_00006619,DEBIT,984.74,2026-07-14,Agent red green leg long since.,2026-09-20T15:49:41.699887
TXN_00043161,ACCT_00001950,CREDIT,500.02,2026-08-23,Blue and which here page wait whom.,2026-09-20T15:49:41.699920
TXN_00043162,ACCT_00002959,DEBIT,1928.51,2026-09-04,Feel reflect population note management.,2026-09-20T15:49:41.699952
TXN_00043163,ACCT_00003899,CREDIT,7634.4,2026-07-07,Better sit good far play company.,2026-09-20T15:49:41.699984
TXN_00043164,ACCT_00001482,DEBIT,9485.65,2026-08-08,At war rich respond role move.,2026-09-20T15:49:41.700017
TXN_00043165,ACCT_00001234,CREDIT,5283.02,2026-08-06,Arrive policy sit life until.,2026-09-20T15:49:41.700049
TXN_00043166,ACCT_00005929,DEBIT,2723.67,2026-07-23,Area generation good appear.,2026-09-20T15:49:41.700081
TXN_00043167,ACCT_00002662,DEBIT,6288.35,2026-07-20,Grow find leader inside determine then.,2026-09-20T15:49:41.700113
TXN_00043168,ACCT_00001403,CREDIT,3126.63,2026-07-02,Either buy professional forward quickly among company.,2026-09-20T15:49:41.700145
TXN_00043169,ACCT_00000027,CREDIT,5613.86,2026-07-23,Especially computer many practice hot.,2026-09-20T15:49:41.700177
TXN_00043170,ACCT_00006645,CREDIT,7876.93,2026-09-13,Raise western citizen sound officer voice.,2026-09-20T15:49:41.700210
TXN_00043171,ACCT_00003892,DEBIT,8394.32,2026-06-22,Agreement reason by fight part over.,2026-09-20T15:49:41.700242
TXN_00043172,ACCT_00000243,CREDIT,4214.34,2026-07-17,Rule international half all.,2026-09-20T15:49:41.700273
TXN_00043173,ACCT_00004985,CREDIT,3700.07,2026-09-16,Rule include believe scene next.,2026-09-20T15:49:41.700305
TXN_00043174,ACCT_00000970,CREDIT,2372.66,2026-08-28,Natural herself always development boy represent modern.,2026-09-20T15:49:41.700337
TXN_00043175,ACCT_00006354,DEBIT,7872.46,2026-08-21,Green buy present name throw.,2026-09-20T15:49:41.700370
TXN_00043176,ACCT_00001447,DEBIT,4095.79,2026-07-08,Race me poor memory.,2026-09-20T15:49:41.700402
TXN_00043177,ACCT_00007017,CREDIT,7400.07,2026-08-30,Lot this establish from race.,2026-09-20T15:49:41.700434
TXN_00043178,ACCT_00005582,CREDIT,9712.89,2026-06-30,Continue security stage then control ground.,2026-09-20T15:49:41.700466
TXN_00043179,ACCT_00000528,DEBIT,6990.51,2026-07-15,Feel design fall yourself think how total.,2026-09-20T15:49:41.700499
TXN_00043180,ACCT_00000945,DEBIT,2310.34,2026-07-24,Reveal condition image there behind population account.,2026-09-20T15:49:41.700531
TXN_00043181,ACCT_00004017,DEBIT,9262.33,2026-08-31,Force half state somebody.,2026-09-20T15:49:41.700564
TXN_00043182,ACCT_00004360,DEBIT,6396.84,2026-07-29,Who weight four seat style agreement health raise.,2026-09-20T15:49:41.700596
TXN_00043183,ACCT_00004814,CREDIT,8379.88,2026-08-22,Sister citizen never seem population pick important.,2026-09-20T15:49:41.700629
TXN_00043184,ACCT_00002029,CREDIT,9674.37,2026-09-10,Star eye avoid guess available worker professor.,2026-09-20T15:49:41.700661
TXN_00043185,ACCT_00002601,CREDIT,1456.83,2026-08-16,Though to such.,2026-09-20T15:49:41.700693
TXN_00043186,ACCT_00000313,DEBIT,2086.82,2026-07-19,Newspaper this back us sing owner.,2026-09-20T15:49:41.700725
TXN_00043187,ACCT_00004991,CREDIT,5878.0,2026-07-14,Choice ahead hot win her quickly eye suddenly.,2026-09-20T15:49:41.700758
TXN_00043188,ACCT_00001383,DEBIT,3402.09,2026-08-05,Everything chair artist.,2026-09-20T15:49:41.700790
TXN_00043189,ACCT_00000767,DEBIT,4888.28,2026-09-01,Four picture small.,2026-09-20T15:49:41.700823
TXN_00043190,ACCT_00002851,DEBIT,5954.38,2026-08-02,Institution major concern doctor plant.,2026-09-20T15:49:41.700854
TXN_00043191,ACCT_00001161,CREDIT,2172.22,2026-08-02,Also religious particularly do human.,2026-09-20T15:49:41.700887
TXN_00043192,ACCT_00002180,CREDIT,9107.44,2026-08-07,Room election discover husband.,2026-09-20T15:49:41.700919
TXN_00043193,ACCT_00006065,CREDIT,7447.33,2026-06-22,Else trouble same specific along pass maybe.,2026-09-20T15:49:41.700951
TXN_00043194,ACCT_00001915,CREDIT,2312.57,2026-08-30,Suggest thousand two hold together same my recently.,2026-09-20T15:49:41.700983
TXN_00043195,ACCT_00006560,DEBIT,7283.31,2026-08-02,President crime author ever already stand.,2026-09-20T15:49:41.701016
TXN_00043196,ACCT_00002431,DEBIT,6063.19,2026-07-01,Development rest accept.,2026-09-20T15:49:41.701048
TXN_00043197,ACCT_00000969,DEBIT,4727.15,2026-08-06,Hour season usually only.,2026-09-20T15:49:41.701080
TXN_00043198,ACCT_00004981,DEBIT,8912.72,2026-08-11,With modern current election life.,2026-09-20T15:49:41.701112
TXN_00043199,ACCT_00006670,CREDIT,1213.16,2026-07-10,Space notice find another.,2026-09-20T15:49:41.701147
TXN_00043200,ACCT_00002722,CREDIT,5872.59,2026-09-17,Pressure door certain perhaps his this.,2026-09-20T15:49:41.701182
TXN_00043201,ACCT_00001690,DEBIT,5850.68,2026-07-17,Owner into shake sure material bill.,2026-09-20T15:49:41.701215
TXN_00043202,ACCT_00000976,DEBIT,5843.28,2026-08-01,List use fund language threat second.,2026-09-20T15:49:41.701247
TXN_00043203,ACCT_00000902,CREDIT,6845.33,2026-08-03,Per read improve.,2026-09-20T15:49:41.701280
TXN_00043204,ACCT_00004145,DEBIT,730.77,2026-08-28,Brother be financial treatment it son spring when.,2026-09-20T15:49:41.701312
TXN_00043205,ACCT_00000261,CREDIT,6251.86,2026-07-10,Front conference job test no herself.,2026-09-20T15:49:41.701346
TXN_00043206,ACCT_00002507,DEBIT,9189.01,2026-09-15,Drop agreement personal.,2026-09-20T15:49:41.701379
TXN_00043207,ACCT_00001384,DEBIT,3843.36,2026-08-10,Simple much hit magazine Congress.,2026-09-20T15:49:41.701412
TXN_00043208,ACCT_00005421,DEBIT,3767.89,2026-08-01,Follow assume difficult describe.,2026-09-20T15:49:41.701444
TXN_00043209,ACCT_00003821,DEBIT,2121.27,2026-07-13,Affect practice remain health spring.,2026-09-20T15:49:41.701477
TXN_00043210,ACCT_00005013,DEBIT,7042.49,2026-06-28,Show former company computer full.,2026-09-20T15:49:41.701510
TXN_00043211,ACCT_00006651,DEBIT,65.74,2026-08-18,Could important send certainly yeah manage.,2026-09-20T15:49:41.701543
TXN_00043212,ACCT_00002121,CREDIT,8829.94,2026-08-27,Happen may against study parent both.,2026-09-20T15:49:41.701576
TXN_00043213,ACCT_00001894,CREDIT,2166.71,2026-09-05,Human marriage study than important safe.,2026-09-20T15:49:41.701608
TXN_00043214,ACCT_00003328,DEBIT,7007.06,2026-07-03,Exactly standard fund table.,2026-09-20T15:49:41.701641
TXN_00043215,ACCT_00006798,CREDIT,2105.9,2026-06-23,Unit site record owner memory.,2026-09-20T15:49:41.701674
TXN_00043216,ACCT_00004418,DEBIT,4769.41,2026-07-08,List have blood score.,2026-09-20T15:49:41.701707
TXN_00043217,ACCT_00003559,DEBIT,9753.06,2026-06-24,Have ability project save.,2026-09-20T15:49:41.701740
TXN_00043218,ACCT_00003466,CREDIT,7835.8,2026-09-04,Break attention enough such much husband arm.,2026-09-20T15:49:41.701774
TXN_00043219,ACCT_00005650,CREDIT,8990.05,2026-09-09,Human citizen push indicate from study campaign.,2026-09-20T15:49:41.701829
TXN_00043220,ACCT_00002970,CREDIT,5249.91,2026-08-05,Range tough activity suggest marriage.,2026-09-20T15:49:41.701862
TXN_00043221,ACCT_00005901,DEBIT,921.99,2026-07-13,Nor rule realize soon.,2026-09-20T15:49:41.701899
TXN_00043222,ACCT_00002499,DEBIT,7957.02,2026-09-09,Ask each level evidence water wonder drop.,2026-09-20T15:49:41.701933
TXN_00043223,ACCT_00005880,CREDIT,6099.35,2026-07-11,Time animal series family wall see.,2026-09-20T15:49:41.701965
TXN_00043224,ACCT_00001007,CREDIT,4471.17,2026-08-16,Yourself ahead animal space.,2026-09-20T15:49:41.701997
TXN_00043225,ACCT_00000072,DEBIT,845.45,2026-09-15,Arrive lot hard.,2026-09-20T15:49:41.702028
TXN_00043226,ACCT_00001448,CREDIT,3061.42,2026-09-13,Garden million language oil space already to.,2026-09-20T15:49:41.702065
TXN_00043227,ACCT_00003859,DEBIT,4112.19,2026-08-27,Forget office stuff last usually discussion.,2026-09-20T15:49:41.702098
TXN_00043228,ACCT_00002763,CREDIT,1970.04,2026-09-05,Dream room difference sell our picture course.,2026-09-20T15:49:41.702130
TXN_00043229,ACCT_00004889,DEBIT,4722.91,2026-08-21,Third let parent to.,2026-09-20T15:49:41.702162
TXN_00043230,ACCT_00006560,DEBIT,3141.06,2026-07-20,Hour he heart indicate blood professor care.,2026-09-20T15:49:41.702195
TXN_00043231,ACCT_00006184,CREDIT,4618.27,2026-07-15,Act sister enough energy nature total bit nor.,2026-09-20T15:49:41.702230
TXN_00043232,ACCT_00004624,CREDIT,9951.6,2026-08-07,Seem none collection oil discussion third cost last.,2026-09-20T15:49:41.702267
TXN_00043233,ACCT_00004813,DEBIT,4830.51,2026-07-26,Exactly line friend word only.,2026-09-20T15:49:41.702301
TXN_00043234,ACCT_00001379,CREDIT,288.46,2026-06-27,Send more trouble make.,2026-09-20T15:49:41.702337
TXN_00043235,ACCT_00003835,CREDIT,5213.22,2026-08-27,Republican short first war value.,2026-09-20T15:49:41.702373
TXN_00043236,ACCT_00006635,DEBIT,4418.45,2026-06-22,Specific candidate interview staff.,2026-09-20T15:49:41.702406
TXN_00043237,ACCT_00006387,CREDIT,2614.74,2026-08-30,Ground say main away project until back.,2026-09-20T15:49:41.702441
TXN_00043238,ACCT_00006273,CREDIT,1139.4,2026-09-06,Control minute claim news pretty grow never field.,2026-09-20T15:49:41.702474
TXN_00043239,ACCT_00000188,CREDIT,4252.3,2026-07-20,Number minute center.,2026-09-20T15:49:41.702505
TXN_00043240,ACCT_00003202,CREDIT,7047.72,2026-07-04,If wrong feeling home know politics.,2026-09-20T15:49:41.702537
TXN_00043241,ACCT_00001735,CREDIT,346.33,2026-09-04,Idea miss keep staff such cause.,2026-09-20T15:49:41.702568
TXN_00043242,ACCT_00001848,DEBIT,177.79,2026-08-14,Perhaps put last much fish.,2026-09-20T15:49:41.702598
TXN_00043243,ACCT_00005114,DEBIT,2670.23,2026-07-23,Pm often goal property coach within heavy.,2026-09-20T15:49:41.702627
TXN_00043244,ACCT_00004391,CREDIT,1020.65,2026-09-02,System effort pay everyone window.,2026-09-20T15:49:41.702656
TXN_00043245,ACCT_00000609,DEBIT,1605.0,2026-09-12,Cost natural least near.,2026-09-20T15:49:41.702686
TXN_00043246,ACCT_00003127,DEBIT,8207.96,2026-08-27,None produce child miss.,2026-09-20T15:49:41.702715
TXN_00043247,ACCT_00005898,CREDIT,8265.01,2026-06-29,Scene garden stop seek.,2026-09-20T15:49:41.702745
TXN_00043248,ACCT_00001523,CREDIT,4940.07,2026-08-03,Real country clear people crime.,2026-09-20T15:49:41.702774
TXN_00043249,ACCT_00004585,CREDIT,3446.88,2026-09-08,Feeling room half sing improve.,2026-09-20T15:49:41.702804
TXN_00043250,ACCT_00004254,CREDIT,5474.69,2026-06-30,Show language owner try.,2026-09-20T15:49:41.702832
TXN_00043251,ACCT_00005478,DEBIT,2172.38,2026-09-17,Spend least technology type.,2026-09-20T15:49:41.702861
TXN_00043252,ACCT_00006332,DEBIT,1184.06,2026-07-18,Prepare way candidate.,2026-09-20T15:49:41.702894
TXN_00043253,ACCT_00000483,DEBIT,5998.78,2026-07-17,Shoulder federal market box people wide.,2026-09-20T15:49:41.702925
TXN_00043254,ACCT_00005880,CREDIT,693.73,2026-08-04,Guy range strategy loss not.,2026-09-20T15:49:41.702954
TXN_00043255,ACCT_00006097,DEBIT,2241.37,2026-07-17,Be kitchen there rather throughout would.,2026-09-20T15:49:41.702984
TXN_00043256,ACCT_00002410,CREDIT,3537.71,2026-08-01,Another state source.,2026-09-20T15:49:41.703013
TXN_00043257,ACCT_00005021,CREDIT,3422.36,2026-07-04,Whether president often woman answer whom next.,2026-09-20T15:49:41.703042
TXN_00043258,ACCT_00000393,DEBIT,2197.4,2026-08-22,Arrive month forget agree.,2026-09-20T15:49:41.703072
TXN_00043259,ACCT_00005528,DEBIT,2419.12,2026-08-31,Read second find nearly drive write this yet.,2026-09-20T15:49:41.703101
TXN_00043260,ACCT_00003710,DEBIT,5457.15,2026-09-01,Me believe then international national.,2026-09-20T15:49:41.703130
TXN_00043261,ACCT_00002497,CREDIT,4079.9,2026-07-03,Require trip outside size girl wish.,2026-09-20T15:49:41.703160
TXN_00043262,ACCT_00004699,DEBIT,6660.73,2026-08-01,Federal tend door defense.,2026-09-20T15:49:41.703189
TXN_00043263,ACCT_00006630,DEBIT,6352.53,2026-09-09,Someone high push impact town.,2026-09-20T15:49:41.703218
TXN_00043264,ACCT_00002667,CREDIT,138.38,2026-09-09,Financial team your price peace ready bag.,2026-09-20T15:49:41.703247
TXN_00043265,ACCT_00001027,DEBIT,4844.01,2026-06-30,Assume yes their.,2026-09-20T15:49:41.703276
TXN_00043266,ACCT_00004776,DEBIT,7327.62,2026-08-20,Wonder ten agreement onto fire.,2026-09-20T15:49:41.703305
TXN_00043267,ACCT_00000520,CREDIT,1166.13,2026-07-20,It rise our ready.,2026-09-20T15:49:41.703334
TXN_00043268,ACCT_00003444,CREDIT,1809.47,2026-07-25,Recognize forward everyone sort ability the condition.,2026-09-20T15:49:41.703364
TXN_00043269,ACCT_00004522,CREDIT,9924.45,2026-09-04,Need boy raise.,2026-09-20T15:49:41.703393
TXN_00043270,ACCT_00001528,DEBIT,241.49,2026-08-06,Measure carry try offer.,2026-09-20T15:49:41.703422
TXN_00043271,ACCT_00006409,CREDIT,6374.72,2026-07-03,Letter agent yeah.,2026-09-20T15:49:41.703451
TXN_00043272,ACCT_00001890,DEBIT,5729.67,2026-09-18,Idea deal mother national.,2026-09-20T15:49:41.703484
TXN_00043273,ACCT_00003052,DEBIT,2826.06,2026-08-03,My never better task.,2026-09-20T15:49:41.703514
TXN_00043274,ACCT_00004361,CREDIT,8943.79,2026-08-31,Tv east decide pick every focus feeling.,2026-09-20T15:49:41.703543
TXN_00043275,ACCT_00005296,DEBIT,6242.53,2026-07-26,Answer hope market new.,2026-09-20T15:49:41.703572
TXN_00043276,ACCT_00004981,DEBIT,9489.26,2026-07-04,Mrs arm doctor subject western information need.,2026-09-20T15:49:41.703606
TXN_00043277,ACCT_00003332,CREDIT,7789.8,2026-09-08,Beat subject employee live land day.,2026-09-20T15:49:41.703639
TXN_00043278,ACCT_00002694,DEBIT,354.79,2026-09-07,Change protect left effort traditional moment light.,2026-09-20T15:49:41.703682
TXN_00043279,ACCT_00003391,DEBIT,3663.06,2026-08-19,Window bill paper feel year.,2026-09-20T15:49:41.703713
TXN_00043280,ACCT_00004065,DEBIT,9865.15,2026-08-18,Their save each knowledge spend.,2026-09-20T15:49:41.703750
TXN_00043281,ACCT_00000061,DEBIT,4763.97,2026-08-07,Would worry outside.,2026-09-20T15:49:41.703785
TXN_00043282,ACCT_00001871,DEBIT,8080.87,2026-08-24,After beat point cause guy on professor.,2026-09-20T15:49:41.703875
TXN_00043283,ACCT_00005409,CREDIT,4705.89,2026-07-01,Natural feeling he conference wife nothing individual.,2026-09-20T15:49:41.703950
TXN_00043284,ACCT_00003354,DEBIT,4910.29,2026-07-17,Hair keep politics nor author.,2026-09-20T15:49:41.704052
TXN_00043285,ACCT_00005514,DEBIT,652.2,2026-08-16,Attorney too mean exactly appear provide.,2026-09-20T15:49:41.704091
TXN_00043286,ACCT_00006005,DEBIT,656.8,2026-08-15,Close unit anything rich.,2026-09-20T15:49:41.704144
TXN_00043287,ACCT_00003891,CREDIT,2967.35,2026-08-31,Candidate race hard.,2026-09-20T15:49:41.704179
TXN_00043288,ACCT_00002017,DEBIT,3884.55,2026-09-13,Government trade itself consumer ability budget treatment situation.,2026-09-20T15:49:41.704214
TXN_00043289,ACCT_00004082,CREDIT,1127.18,2026-09-12,Dream year threat professional.,2026-09-20T15:49:41.704248
TXN_00043290,ACCT_00004666,CREDIT,2978.77,2026-06-26,Forget put everybody choice.,2026-09-20T15:49:41.704282
TXN_00043291,ACCT_00001105,DEBIT,2187.23,2026-09-10,School finish size maintain foot goal national.,2026-09-20T15:49:41.704316
TXN_00043292,ACCT_00002238,CREDIT,709.85,2026-08-18,Also single until them vote kitchen.,2026-09-20T15:49:41.704350
TXN_00043293,ACCT_00005918,CREDIT,18.58,2026-07-20,Image church discuss guy.,2026-09-20T15:49:41.704440
